大学,省份,年份,专业,最低分,最低位次,文理科
四川大学,河南,2023,（护理学与管理学双学士学位）（单列专业.入校后不能,601,21021,理科
四川大学,河南,2023,（单列专业.国家级一流本科专业建设点.入校后不能转,591,28052,理科
四川大学,湖南,2023,（办学地点：江安校区；国家级一流本科专业建设点）,624,572,文科
四川大学,湖南,2023,包含历史学,624,572,文科
四川大学,湖南,2023,基地班）（办学地点：江安校区；国家基础学科人才培养基地,624,572,文科
四川大学,湖南,2023,ACCA方向）（办学地点：望江校区；国家级一流本科专业建设点。1.除正常学费及住宿费以外,620,709,文科
四川大学,湖南,2023,包含国际经济与贸易,620,709,文科
四川大学,湖南,2023,包含汉语言文学,620,709,文科
四川大学,湖南,2023,办学地点,617,822,文科
四川大学,湖南,2023,包含市场营销,614,954,文科
四川大学,湖南,2023,只招收高考外语语种为英语,614,954,文科
四川大学,湖南,2023,信息管理）（包含档案学,614,954,文科
四川大学,湖南,2023,包含新闻学,613,1016,文科
四川大学,湖南,2023,包含行政管理,613,1016,文科
四川大学,湖南,2023,（办学地点：江安校区）,612,1066,文科
四川大学,湖南,2023,计算与金融双学士学位）（办学地点：江安校区；“计算机科学与技术+金融工程”双学士学位,639,3974,文科
四川大学,湖南,2023,数学经济学双学士学位）（办学地点：江安校区；“数学与应用数学+经济学”双学士学位,639,3974,文科
四川大学,湖南,2023,包含计算机科学与技术,638,4170,文科
四川大学,湖南,2023,包含数学与应用数学,637,4365,文科
四川大学,湖南,2023,包含电气工程及其自动化,636,4567,文科
四川大学,湖南,2023,包含电子信息工程,633,5158,文科
四川大学,湖南,2023,办学地点：江安校区；医学+人工智能交叉专业,632,5340,文科
四川大学,湖南,2023,办学地点：江安校区；“国家一流网络安全学院”专业,632,5340,文科
四川大学,湖南,2023,包含航空航天工程,631,5544,文科
四川大学,湖南,2023,办学地点：江安校区；国家级一流本科专业建设点,630,5771,文科
四川大学,湖南,2023,办学地点：江安校区；学校“基础学科拔尖学生培养计划2.0”,630,5771,文科
四川大学,湖南,2023,包含物理学,630,5771,文科
四川大学,湖南,2023,办学地点：江安校区;教育部“卓越工程师”计划,627,6483,文科
四川大学,湖南,2023,绿色化工与生物医药）（包含化学工程与工艺,627,6483,文科
四川大学,湖南,2023,绿色能源与智慧建造）（包含水利科学与工程,627,6483,文科
四川大学,湖南,2023,食品健康与安全）（包含生物工程（轻工生物方向,627,6483,文科
四川大学,湖南,2023,新能源与纳米材料）（包含新能源材料与器件,626,6725,文科
四川大学,湖南,2023,五年制）（办学地点：江安校区；国家级一流本科专业建设点,661,1041,文科
四川大学,湖南,2023,八年制）（办学地点：江安校区;本硕博贯通式培养,648,2495,文科
四川大学,湖南,2023,（卓越检验医师试验班）（办学地点：江安校区;全国首,645,2943,文科
四川大学,湖南,2023,计算生物学双学士学位）（办学地点：江安校区；“生物科学+软件工程”双学士学位,633,5158,文科
四川大学,湖南,2023,包含生物科学,629,6022,文科
四川大学,湖南,2023,包含金融学,625,6984,文科
四川大学,湖南,2023,办学地点：江安校区；医学+材料+电子前沿交叉创新,625,6984,文科
四川大学,湖南,2023,（只招收英语语种考生）（办学地点：江安校区；国家级,622,7772,文科
四川大学,湖南,2023,包含医学检验技术,622,7772,文科
四川大学,湖南,2023,包含化学,621,8068,文科
四川大学,湖南,2023,（办学地点:江安校区）,617,9244,文科
四川大学,湖南,2023,中外合作办学）（办学地点：江安校区；与美国匹兹堡大学联合办学,615,9822,文科
东南大学,浙江,2024,（吴健雄班）,677,3029,文科
东南大学,浙江,2024,-,675,3412,文科
东南大学,浙江,2024,（后两年在无锡培养）,673,4048,文科
东南大学,浙江,2024,（5+3一体化）,670,4793,文科
东南大学,浙江,2024,（碳中和与智能制造实验班）,667,5565,文科
东南大学,浙江,2024,（郭秉文班）,666,6010,文科
东南大学,浙江,2024,（数智经济与智能管理）,665,6444,文科
